ProjectID,ProjectNam,ProjectMet,Status,Status_Rea,RiverBasin,CU,HUC,County,Ecoregion,GIS_Acres,Shape_STAr,Shape_STLe,BUFF_DIST,ORIG_FID
97005,Rough Horn Swamp Restoration Site,Full Delivery,Active,Active,Lumber,03040203,03040203190010,Columbus,Southern Inner Coastal Plain,33.497547859999997,1459153.184959999984130,7306.930803539999943,1.000000000000000,371
317,Rowan Branch,Design-Bid-Build,Active,Active,Cape Fear,03030006,03030006110030,Sampson,Southern Inner Coastal Plain,96.661045599999994,4210555.146399999968708,14682.432035899999391,1.000000000000000,372
746,Rowel Branch,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030005,03030005040010,Brunswick,Southern Outer Coastal Plain,16.469496390000000,717411.262899999972433,9072.118290169999455,1.000000000000000,373
92675,SALT (Sandhill Area Land Trust),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030004,03030004070050,Moore,Southern Piedmont,346.692001269999992,15101966.189899999648333,21238.911630499998864,1.000000000000000,374
96920,Sandy Bridge Farm,Full Delivery,Inactive,Long Term Mangement,Broad,03050105,03050105070020,Rutherford,Southern Piedmont,9.454040669999999,411818.011702999996487,3268.208646000000044,1.000000000000000,375
321,Sandy Creek,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003020010,Randolph,Central Piedmont,12.904655020000000,562126.772508000023663,3734.131349899999805,1.000000000000000,376
322,Sandy Creek,Design-Bid-Build,Active,Active,Cape Fear,03030002,03030002060110,Durham,Central Piedmont,22.632068480000001,985852.903169999946840,7838.650463640000453,1.000000000000000,377
80,Sandy Creek -- Charles Williams (G),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003020010,Randolph,Central Piedmont,18.003491170000000,784232.075156999984756,10772.790062699999908,1.000000000000000,378
92052,Sandy Creek Mullen,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101130040,Franklin,Central Piedmont,28.636505170000000,1247406.165090000024065,7265.460243810000065,1.000000000000000,379
92028,Sandy Creek Parrish,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101130050,Franklin,Central Piedmont,33.391786089999997,1454546.202240000013262,10811.356470200000331,1.000000000000000,380
92175,Sandymush HQP-Progress Energy,Design-Bid-Build,Inactive,Long Term Mangement,French Broad,06010105,06010105100020,Madison,Northern Mountains,2684.196030369999789,116923579.083000004291534,218256.002116999996360,1.000000000000000,381
94148,Scaly Bark Creek Mitigation Site,Full Delivery,Inactive,Long Term Mangement,Yadkin,03040105,03040105060030,Stanly,Southern Piedmont,26.584237699999999,1158009.394000000087544,15979.410029299999223,1.000000000000000,382
92081,Sevenmile Creek Camp Chestnut Ridge,Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201030020,Orange,Central Piedmont,59.748322920000000,2602636.946279999800026,11089.252379600000495,1.000000000000000,383
92916,Shadrick Creek,Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050101,03050101030060,McDowell,Northern Mountains,54.528275930000000,2375217.461769999936223,27072.344332600001508,1.000000000000000,384
92241,Sharpe Wetland Preservation,Design-Bid-Build,Active,Active,Cape Fear,03030002,03030002010010,Rockingham,Central Piedmont,17.122190790000001,745842.630871000001207,5709.769873619999998,1.000000000000000,385
92029,Shelton Creek Peterson,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010030,Granville,Central Piedmont,41.137946739999997,1791968.960110000101849,9277.074080099999264,1.000000000000000,386
92055,Shelton Creek Slaughter,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010030,Granville,Central Piedmont,35.250454140000002,1535509.782519999891520,6237.136367709999831,1.000000000000000,387
92056,Shelton Creek Thorp/Morton,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010030,Granville,Central Piedmont,58.097453459999997,2530523.959749999921769,10897.832605800000238,1.000000000000000,388
92030,Shelton Creek Tucker-Daniel 1,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010030,Granville,Central Piedmont,19.349495139999998,842864.008473000023514,4279.795663949999835,1.000000000000000,389
92018,Shelton Creek Tucker-Daniel 2,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010030,Granville,Central Piedmont,3.440791420000000,149921.159713000000920,1967.324542099999917,1.000000000000000,390
333,Shepherd's Tree,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040102,03040102040030,Iredell,Central Piedmont,161.892725880000000,7051887.398670000024140,17604.535201999999117,1.000000000000000,391
92031,Shocco Creek Alston 1; 2; 3,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020102,03020102010040,Franklin,Central Piedmont,344.160458510000012,14991653.161499999463558,71108.223587900007260,1.000000000000000,392
92057,Shocco Creek D Davis,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020102,03020102010040,Warren,Central Piedmont,12.283815360000000,535082.997111000004224,3824.405584459999773,1.000000000000000,393
92059,Shocco Creek Gupton,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020102,03020102010040,Franklin,Central Piedmont,179.949269679999986,7838590.187409999780357,18373.810050200001569,1.000000000000000,394
92137,Shocco Creek LLC-Little Shocco Creek,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020102,03020102010030,Franklin,Central Piedmont,40.426189399999998,1760964.810340000083670,11640.971638000000894,1.000000000000000,395
335,Silas Creek,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040101,03040101170040,Forsyth,Central Piedmont,15.284011019999999,665756.755544999963604,9704.762379679999867,1.000000000000000,396
336,Silver Creek,Full Delivery,Inactive,Long Term Mangement,Catawba,03050101,03050101050050,Burke,Northern Mountains,31.762471300000001,1383577.736670000012964,18234.509540600000037,1.000000000000000,397
92233,Simpson Buffer (G),Full Delivery,Inactive,Long Term Mangement,Tar-Pamlico,03020104,03020104080010,Beaufort,Northern Outer Coastal Plain,45.003384629999999,1960347.434409999987110,21252.639528499999869,1.000000000000000,398
92234,Simpson Wetland,Full Delivery,Inactive,Long Term Mangement,Tar-Pamlico,03020104,03020104080010,Beaufort,Northern Outer Coastal Plain,30.000163730000001,1306807.132230000104755,5600.960021459999552,1.000000000000000,399
92663,Sink Hole Creek,Full Delivery,Inactive,Long Term Mangement,French Broad,06010108,06010108040010,Mitchell,Northern Mountains,10.368055480000001,451632.496754999971017,12447.480064100000163,1.000000000000000,400
92130,Skyuka Creek Luthi,Design-Bid-Build,Inactive,Long Term Mangement,Broad,03050105,03050105150010,Polk,Southern Piedmont,19.554347390000000,851787.372220000019297,4231.606044840000322,1.000000000000000,401
340,Sleepy Creek,Full Delivery,Inactive,Long Term Mangement,Neuse,03020202,03020202030030,Lenoir,Southern Inner Coastal Plain,115.599405309999995,5035510.095370000228286,10670.880190199999561,1.000000000000000,402
95017,Sliver Moon Non-Riparian Wetland Mitigation Site,Full Delivery,Inactive,Long Term Mangement,Neuse,03020202,03020202080010,Craven,Southern Outer Coastal Plain,17.082172079999999,744099.415994000039063,3698.860595699999976,1.000000000000000,403
343,Smith/Austin Creek (G),Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201070070,Wake,Central Piedmont,36.756374280000003,1601107.663769999984652,21056.684509200000321,1.000000000000000,404
344,Snow Creek,Design-Bid-Build,Inactive,Long Term Mangement,Roanoke,03010103,03010103180010,Stokes,Central Piedmont,17.204367019999999,749422.227262999978848,8638.125175940000190,1.000000000000000,405
92764,Snowbird Tributaries,Full Delivery,Inactive,Long Term Mangement,Little Tennessee,06010204,06010204020010,Graham,Southern Mountains,13.062692990000000,569010.906636000028811,17566.650382600000739,1.000000000000000,406
346,South Fork,Full Delivery,Inactive,Long Term Mangement,Catawba,03050102,03050102040010,Catawba,Central Piedmont,67.796766160000004,2953227.134029999841005,21952.474343400001089,1.000000000000000,407
92701,South Fork Big Pine Creek(Charles/McGinnis),Design-Bid-Build,Inactive,Long Term Mangement,French Broad,06010105,06010105100040,Madison,Northern Mountains,1.097046860000000,47787.361247599998023,2359.500149259999944,1.000000000000000,408
347,South Fork Hopper,Full Delivery,Inactive,Long Term Mangement,Catawba,03050101,03050101040020,McDowell,Northern Mountains,33.454508959999998,1457278.410240000113845,12166.211302600000636,1.000000000000000,409
348,South Muddy Creek,Full Delivery,Inactive,Long Term Mangement,Catawba,03050101,03050101040020,McDowell,Northern Mountains,29.252596680000000,1274104.311789999948815,23405.289771299998392,1.000000000000000,410
349,Sparta Bog,Design-Bid-Build,Inactive,Long Term Mangement,New,05050001,05050001030020,Alleghany,Northern Mountains,310.645862439999974,13531648.246400000527501,29181.083845500001189,1.000000000000000,411
351,Speight Branch,Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201110010,Wake,Central Piedmont,28.289925690000000,1232309.162930000107735,5558.662916180000138,1.000000000000000,412
354,Spring Valley Park,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002020050,Guilford,Central Piedmont,3.393799420000000,147833.902880999987246,3466.149391729999934,1.000000000000000,413
95015,St Clair Creek Restoration Project,Full Delivery,Inactive,Long Term Mangement,Tar-Pamlico,03020104,03020104040040,Beaufort,Northern Outer Coastal Plain,17.433241330000001,759391.992213999968953,7883.934187830000155,1.000000000000000,414
357,Stallings (G),Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020204,03020204010050,Jones,Southern Outer Coastal Plain,145.404174549999993,6333626.254599999636412,15375.567224500000520,1.000000000000000,415
95838,Stanley's II,Full Delivery,Inactive,Long Term Mangement,Chowan,03010204,03010204180040,Northampton,Northern Inner Coastal Plain,8.829582790000000,384616.626156000012998,5612.064585680000164,1.000000000000000,416
95356,Stanleys Slough Stream and Wetland Site,Full Delivery,Inactive,Long Term Mangement,Chowan,03010204,03010204180040,Northampton,Northern Inner Coastal Plain,18.084984710000001,787781.933903999975882,10363.247932700000092,1.000000000000000,417
360,Starmount Forest CC,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002020040,Guilford,Central Piedmont,7.797504490000000,339659.295614000002388,14788.131406700000298,1.000000000000000,418
92145,Stevens Tract-Eno River,Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201030050,Durham,Central Piedmont,70.549707029999993,3073318.952479999978095,8056.892196110000441,1.000000000000000,419
363,Stillhouse Creek (G),Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201030020,Orange,Central Piedmont,2.089163820000000,91003.976206299994374,2753.022078980000060,1.000000000000000,420
364,Stone Mountain,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040101,03040101060030,Wilkes,Northern Mountains,49.943827890000001,2175553.143039999995381,17084.874100199998793,1.000000000000000,421
365,Stonebridge,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030003,03030003060020,Moore,Southern Piedmont,16.253387369999999,707997.553773000021465,9614.929836479999722,1.000000000000000,422
92556,Stricker Branch,Full Delivery,Inactive,Long Term Mangement,Yadkin,03040105,03040105020040,Cabarrus,Southern Piedmont,7.683472180000000,334692.048353000020143,6488.198592110000391,1.000000000000000,423
366,Sturgeon City (Phase I),Design-Bid-Build,Inactive,Long Term Mangement,White Oak,03030001,03030001010050,Onslow,Southern Outer Coastal Plain,2.751176780000000,119831.709369000003790,2631.848052610000195,1.000000000000000,424
367,Sturgeon City (Phase II),Design-Bid-Build,Inactive,Long Term Mangement,White Oak,03030001,03030001010050,Onslow,Southern Outer Coastal Plain,3.257415340000000,141954.560566000000108,4607.560002379999787,1.000000000000000,425
368,Suck Creek,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003050020,Moore,Southern Piedmont,9.225776370000000,401874.818582999985665,5454.709824950000439,1.000000000000000,426
94646,Summit Seep Wetland Mitigation,Full Delivery,Inactive,Long Term Mangement,Yadkin,03040103,03040103020010,Davidson,Central Piedmont,6.435277040000000,280320.667883999994956,2715.229912639999839,1.000000000000000,427
370,Suther,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040105,03040105020050,Cabarrus,Southern Piedmont,67.470710040000000,2939024.129149999935180,22744.314928200001305,1.000000000000000,428
92249,Swift Creek Watershed Wetlands,Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201110020,Wake,Central Piedmont,41.688558790000002,1815953.621100000105798,7324.222176340000260,1.000000000000000,429
92027,Swift/Sandy Creek A&P Timber,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101130040,Franklin,Central Piedmont,18.340640680000000,798918.307924999971874,5739.552942579999581,1.000000000000000,430
92051,Swift/Sandy Creek Faulkner,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101130040,Franklin,Central Piedmont,20.188700789999999,879419.806374000036158,5148.757563959999970,1.000000000000000,431
92054,Swift/Sandy Creek Young,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101130040,Franklin,Central Piedmont,71.470564499999995,3113257.789549999870360,14501.329756499999348,1.000000000000000,432
92032,Tar River Averett,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010060,Granville,Central Piedmont,11.360282440000001,494853.903017000004184,3944.047346939999898,1.000000000000000,433
92033,Tar River B Harris,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010050,Granville,Central Piedmont,38.828014330000002,1691348.304229999892414,11189.989678300000378,1.000000000000000,434
92066,Tar River Betty Crews,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010060,Granville,Central Piedmont,31.585542300000000,1375866.222730000037700,10530.630295200000546,1.000000000000000,435
92069,Tar River Dean,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010050,Granville,Central Piedmont,63.510732980000000,2766527.528669999912381,10965.987923200000296,1.000000000000000,436
97071,Tar River Headwaters Wetland Restoration Site,Full Delivery,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010010,Person,Central Piedmont,9.897241780000000,431123.851731000002474,3749.026430219999838,1.000000000000000,437
92034,Tar River Hodges,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101040010,Franklin,Central Piedmont,41.703283790000000,1816595.041669999947771,8014.089944370000012,1.000000000000000,438
92071,Tar River Oakley,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010050,Granville,Central Piedmont,13.426053209999999,584838.877756000030786,4082.097329409999929,1.000000000000000,439
92072,Tar River Pitts,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101020010,Granville,Central Piedmont,28.105972879999999,1224296.178539999993518,7366.563520990000143,1.000000000000000,440
92080,Tar River Pories,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020103,03020103040010,Pitt,Northern Inner Coastal Plain,37.464245550000001,1631942.536379999946803,11587.459423000000243,1.000000000000000,441
92073,Tar River Roy Crews,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010060,Granville,Central Piedmont,10.067132980000000,438524.312466999981552,3372.052727830000094,1.000000000000000,442
92075,Tar River Sherman,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010010,Granville,Central Piedmont,15.965891480000000,695474.233007999951951,4464.015257439999914,1.000000000000000,443
92076,Tar River Sherman 2,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010010,Granville,Central Piedmont,28.059147979999999,1222256.485859999898821,9207.319950869999957,1.000000000000000,444
92077,Tar River Smitherman,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010060,Granville,Central Piedmont,20.264678210000000,882729.383009999990463,4829.999690599999667,1.000000000000000,445
92211,Tarlton Swamp,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030004,03030004100050,Cumberland,Southern Inner Coastal Plain,17.755068160000000,773410.769200999988243,8010.488063169999805,1.000000000000000,446
372,Tate Farm,Design-Bid-Build,Inactive,Long Term Mangement,New,05050001,05050001010050,Ashe,Northern Mountains,61.420896210000002,2675483.536809999961406,51143.598743399998057,1.000000000000000,447
134,Terrible Creek Buffer (Fish Property) (G),Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201120010,Wake,Central Piedmont,48.461946890000000,2111002.406450000125915,13623.028145000000222,1.000000000000000,448
94801,PRMUSACE - The Cliffs at Walnut Cove,Design-Bid-Build,Inactive,Long Term Mangement,French Broad,06010105,06010105010010,Buncombe,Southern Mountains,19.429506430000000,846349.300175999989733,26161.156610099998943,1.000000000000000,449
96074,Thomas Creek,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030004,03030004020010,Wake,Central Piedmont,22.737284169999999,990436.098543999949470,15027.318953399999373,1.000000000000000,450
92524,Thompson's Fork and Tributary,Full Delivery,Inactive,Long Term Mangement,Catawba,03050101,03050101040010,McDowell,Northern Mountains,12.195415819999999,531254.619136999943294,9943.489161010000316,1.000000000000000,451
92664,Three Mile Creek,Full Delivery,Inactive,Long Term Mangement,French Broad,06010108,06010108010020,Avery,Northern Mountains,26.662530770000000,1161419.840420000022277,21630.677705599999172,1.000000000000000,452
379,Tick Creek (Condoret Tract),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003070020,Chatham,Central Piedmont,29.364203390000000,1279069.921379999956116,10860.988527999999860,1.000000000000000,453
92557,Timberlake (Great Dismal Swamp),Full Delivery,Inactive,Credit Purchase Complete,Pasquotank,03010205,03010205180010,Tyrrell,Northern Outer Coastal Plain,11.386978760000000,496016.794830999977421,10185.609556299999895,1.000000000000000,454
95026,Town Creek Restoration Project,Full Delivery,Inactive,Long Term Mangement,Yadkin,03040105,03040105060040,Stanly,Southern Piedmont,11.971408560000000,521474.557054999982938,7879.974672360000113,1.000000000000000,455
95022,Tributaries of Wicker Branch Stream Enhancement,Full Delivery,Inactive,Long Term Mangement,Yadkin,03040105,03040105081010,Union,Southern Piedmont,15.488465610000000,674677.562156000058167,10408.297240600000805,1.000000000000000,456
92528,Tributary to Reedy Fork Creek,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030002,03030002020070,Guilford,Central Piedmont,19.647450180000000,855842.929937000037171,12789.023732300000120,1.000000000000000,457
388,Trout Cove Branch,Design-Bid-Build,Inactive,Long Term Mangement,Hiwassee,06020002,06020002090010,Clay,Southern Mountains,8.483445059999999,369538.866840999980923,8357.665601639999295,1.000000000000000,458
390,Tulula,Design-Bid-Build,Inactive,Long Term Mangement,Little Tennessee,06010204,06010204010010,Graham,Southern Mountains,242.300156030000011,10554487.022199999541044,22883.121400100000756,1.000000000000000,459
95363,Twin Bays,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030007,03030007090040,Duplin,Southern Inner Coastal Plain,11.721655000000000,510595.291857999982312,4067.947882190000200,1.000000000000000,460
94641,Underwood Mitigation site,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030002,03030002050050,Chatham,Central Piedmont,37.749298209999999,1644359.430080000078306,19906.335402500000782,1.000000000000000,461
94645,Upper Silver Creek Stream and Wetland,Full Delivery,Inactive,Long Term Mangement,Catawba,03050101,03050101050050,Burke,Northern Mountains,22.071152309999999,961435.260048000025563,7609.877018950000092,1.000000000000000,462
92632,Upper South Hominy Creek,Design-Bid-Build,Inactive,Long Term Mangement,French Broad,06010105,06010105060020,Buncombe,Southern Mountains,16.422644590000001,715370.398322000051849,14304.258476299999529,1.000000000000000,463
395,Upper UT to Cane Creek (Picard),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002050050,Alamance,Central Piedmont,51.053897300000003,2223907.766350000165403,13976.160017700000026,1.000000000000000,464
92347,UT Bear Creek (Weaver/McLeod property) (G),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003070050,Chatham,Central Piedmont,31.997663299999999,1393811.214489999925718,24824.301765699998214,1.000000000000000,465
92500,UT Clarke Creek,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040105,03040105010040,Mecklenburg,Southern Piedmont,57.208667660000003,2492009.563440000172704,7166.289723279999635,1.000000000000000,466
92682,UT Neuse (The Big Ditch),Design-Bid-Build,Active,Active,Neuse,03020201,03020201200040,Wayne,Northern Inner Coastal Plain,9.858743199999999,429446.853668999974616,7982.295533260000411,1.000000000000000,467
92383,UT Rocky River - Harris Road Middle,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040105,03040105010010,Cabarrus,Southern Piedmont,20.221091430000001,880794.589284999994561,9059.662780020000355,1.000000000000000,468
92837,UT to Altamahaw,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002030010,Alamance,Central Piedmont,3.754262650000000,163535.681190000002971,2886.010296429999926,1.000000000000000,469
92598,UT to Back Creek,Design-Bid-Build,Active,Active,Cape Fear,03030002,03030002030070,Orange,Central Piedmont,15.227420920000000,663306.455361000029370,7230.649300519999997,1.000000000000000,470
92596,UT to Bald Creek,Design-Bid-Build,Inactive,Long Term Mangement,French Broad,06010108,06010108080020,Yancey,Northern Mountains,12.737290750000000,554836.385262000025250,11829.969394399999146,1.000000000000000,471
397,UT to Barnes Creek (HurleySite),Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040103,03040103050080,Montgomery,Southern Piedmont,16.775551629999999,730743.029067000024952,6214.996338189999733,1.000000000000000,472
92719,UT to Bear Creek (Phillips),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003070050,Chatham,Central Piedmont,11.907512850000000,518691.259719999972731,8578.890429979999681,1.000000000000000,473
95729,UT to Cane Creek,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030002,03030002050050,Alamance,Central Piedmont,19.958958620000001,869412.237673999974504,12766.946030799999789,1.000000000000000,474
857,UT to Crab Creek,Design-Bid-Build,Inactive,Long Term Mangement,New,05050001,05050001030020,Alleghany,Northern Mountains,47.755240510000000,2080218.276770000113174,14993.849054500000420,1.000000000000000,475
434,UT to Crooked Creek/Speas Property (G),Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101060020,Franklin,Central Piedmont,35.768064230000000,1558047.140730000101030,19198.122093599999062,1.000000000000000,476
95389,UT to Falls Lake (McDaniel Farm),Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201050030,Durham,Central Piedmont,10.856046539999999,472889.387277000001632,3206.788389249999909,1.000000000000000,477
93876,UT to Goose Creek (Coats),Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050101,03050101040010,McDowell,Northern Mountains,31.061242530000001,1353027.724459999939427,12274.379830500000025,1.000000000000000,478
92471,UT to Hauser Creek,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040101,03040101160010,Davie,Central Piedmont,9.106915210000000,396697.226459999976214,5366.669938039999579,1.000000000000000,479
92694,UT to Haw (Beckom),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002030010,Alamance,Central Piedmont,10.152039470000000,442222.839479000016581,10073.440261499999906,1.000000000000000,480
92753,UT to Haw (Gwynn),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002030010,Alamance,Central Piedmont,13.115201720000000,571298.186727999942377,8799.801676990000487,1.000000000000000,481
747,UT to Haw River,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002030010,Alamance,Central Piedmont,39.358845379999998,1714471.304620000068098,24190.960825400001340,1.000000000000000,482
92345,UT to Jumping Run Creek,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030004,03030004090010,Cumberland,Southern Inner Coastal Plain,225.305211990000004,9814297.616849999874830,27411.004555700001220,1.000000000000000,483
92705,Ut to Laxon Creek (Carp site),Design-Bid-Build,Inactive,Long Term Mangement,New,05050001,05050001020020,Watauga,Northern Mountains,0.674497540000000,29381.113029000000097,994.940161156000045,1.000000000000000,484
290,UT to Lilliput Creek (Hog Branch Ponds),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030005,03030005070010,Brunswick,Southern Outer Coastal Plain,516.743811110000024,22509467.623799998313189,30241.722990599999321,1.000000000000000,485
314,UT to Little Coharie Creek (Roseboro Site),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030006,03030006080030,Sampson,Southern Inner Coastal Plain,5.280281330000000,230034.727145999990171,5159.477983349999704,1.000000000000000,486
92766,UT to Martins Creek (Contreras),Design-Bid-Build,Inactive,Long Term Mangement,Hiwassee,06020002,06020002170010,Cherokee,Southern Mountains,15.628891910000000,680794.531772000016645,11345.109936099999686,1.000000000000000,487
95719,UT to Millers Creek Site,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030006,03030006110040,Duplin,Southern Inner Coastal Plain,15.944394980000000,694537.845373000018299,6259.374441259999912,1.000000000000000,488
93873,UT to North Muddy Creek (Allen),Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050101,03050101040010,McDowell,Northern Mountains,34.287411790000000,1493559.657469999976456,13084.928616900000634,1.000000000000000,489
93874,UT to North Muddy Creek (Haney),Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050101,03050101040010,McDowell,Northern Mountains,17.842109929999999,777202.308578000054695,7333.230188520000411,1.000000000000000,490
92704,Ut to Peak Creek (Bare site),Design-Bid-Build,Inactive,Long Term Mangement,New,05050001,05050001010010,Ashe,Northern Mountains,3.024151700000000,131732.048134999989998,4450.840910920000169,1.000000000000000,491
402,UT to Rocky River (Smith Tract),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003070020,Chatham,Central Piedmont,9.093869320000000,396128.947401000012178,5258.299766439999985,1.000000000000000,492
403,UT to Sandy Creek (Williams Tract),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003020010,Randolph,Central Piedmont,9.961273530000000,433913.074811000027694,5807.184651249999661,1.000000000000000,493
435,UT to South Fork Creek (Hadley-Newlin),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002050050,Alamance,Central Piedmont,29.024006279999998,1264285.713479999918491,11682.709876599999916,1.000000000000000,494
405,UT to South Fork Creek (Stephens),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002050050,Alamance,Central Piedmont,22.472532690000001,978903.523938999976963,12189.193864499999108,1.000000000000000,495
94068,UT To The Lumber River,Full Delivery,Inactive,Long Term Mangement,Lumber,03040203,03040203030010,Robeson,Southern Inner Coastal Plain,64.896702910000002,2827086.078550000209361,32795.424488399999973,1.000000000000000,496
847,UT to Uwharrie,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040103,03040103050010,Randolph,Central Piedmont,32.822756239999997,1429759.261889999965206,11607.410719999999856,1.000000000000000,497
92684,UT West Branch Rocky River,Design-Bid-Build,Active,Active,Yadkin,03040105,03040105010010,Mecklenburg,Southern Piedmont,58.862745519999997,2564061.194970000069588,8954.895648399999118,1.000000000000000,498
92108,Uwharrie River Bingham,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040103,03040103050080,Montgomery,Southern Piedmont,564.905641690000039,24607289.752199999988079,85879.700769300005049,1.000000000000000,499
92109,Uwharrie River Cochran,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040103,03040103050080,Montgomery,Southern Piedmont,15.350729619999999,668677.782326000044122,4816.152266930000224,1.000000000000000,500
92110,Uwharrie River Whatley,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040103,03040103050020,Randolph,Central Piedmont,15.878184020000001,691653.696125000016764,5783.589607810000416,1.000000000000000,501
